Number,Family,MaxAge,Year,Class,UMAP_1,UMAP_2,geo_1,geo_2,Scaled_Rad_1,Scaled_Rad_2
299-86,ULMACEAE,15.0,1986,Eudicot,2.3919057846069336,8.998876571655273,2.244380687333205,2.6351495366138806,-2.0229533306480523,-5.221844484664381
627-74,CELASTRACEAE,23.0,1974,Monocot,1.5589096546173096,11.83310890197754,1.9088292704007013,3.5653466526773627,-4.93844170297568,-0.7821723252011522
288-2001,THYMELAEACEAE,3.0,2001,Eudicot,2.3050663471221924,8.967632293701172,2.8468773957540634,3.835660315656696,6.104011769208311,1.7502972094379408
114-95,ROSACEAE,9.0,1995,Eudicot,2.6832098960876465,9.305407524108888,2.854223967161716,3.704278825127858,4.168249860407894,-4.384996362736167
2795-98,PINACEAE,6.0,1998,Pinopsida,2.01656460762024,9.059234619140623,1.9102190973451345,0.9244951760242656,-4.384062043356586,-4.384062043356584
58-2007,ROSACEAE,4.0,2007,Eudicot,4.170522689819336,8.632986068725586,1.0251819127449835,2.5492679864551064,-2.92862110785826,-5.970400188145418
21-96,ROSACEAE,3.0,1996,Eudicot,2.478910684585572,9.396695137023926,0.8039538540840567,3.146709457252655,-5.693352778327925,-2.1899164690703463
634-89,ROSACEAE,20.0,1989,Eudicot,2.2417495250701904,8.787459373474121,0.4843532483678245,2.942713480603743,3.531723097965582,-4.537557929029254
43-95,ROSACEAE,5.0,1995,Eudicot,4.339154243469238,8.58448314666748,1.008305511370736,3.3262442259074305,5.289797027674709,-2.936076873313037
259-2002,ANACARDIACEAE,6.0,2002,Eudicot,1.4652918577194214,10.746627807617188,3.185342066847852,3.632050033483665,5.766200754575469,2.7768559303523657
17404,TAXACEAE,56.0,1892,Pinopsida,2.305959224700928,9.04988956451416,3.4636803829798737,1.022984582866684,0.3191443983382821,-0.8415146184168736
889-72,ROSACEAE,36.0,1972,Eudicot,2.117497205734253,8.851186752319336,1.589482889594365,5.152928461977808,-4.484213524490781,-1.975304803511061
110-2004,ROSACEAE,7.0,2004,Eudicot,2.3752896785736084,8.899682998657227,3.057321320063238,3.2612190662234752,-6.473832910969039,-0.5826555078723156
1380-98,PINACEAE,10.0,1998,Pinopsida,2.682628870010376,10.881229400634766,3.357275482034993,0.6852205374279947,-3.8097111137970887,-4.891431409046924
81-96,ROSACEAE,3.0,1996,Eudicot,4.34263801574707,8.749550819396973,3.336266604186221,-0.9239545338696188,4.527628150326036,-4.087858037209104
152-87,ROSACEAE,11.0,1987,Eudicot,4.288991928100586,8.667271614074707,3.466453308793689,-1.071144995022678,1.0315194877423874,-5.55503983301718
533-83,PINACEAE,11.0,1983,Pinopsida,2.12197208404541,8.898916244506836,3.310765778765699,-1.3359354983213052,-4.487738020211749,3.092362763639772
527-94,ROSACEAE,1.0,1994,Eudicot,2.4913971424102783,9.460419654846191,0.7274062036019586,3.07905609745967,-5.991098485808646,-0.3267092489373276
458-93,TAXODIACEAE,5.0,1993,Pinopsida,2.06701397895813,9.565108299255373,2.105752658301526,1.5084395918074731,-5.94305174965233,-0.2874646081767638
313-95,ROSACEAE,5.0,1995,Eudicot,2.2019131183624268,8.820427894592285,3.962274551752671,-0.5400080789750064,-5.431717464402975,2.664384616923684
